accession	BinID	NewContigID	OldContigId	ContigIdMerge	ContigNewLength	ContigOldLength	GC	ProteinID	ProteinGC	ProteinLength	Prokka
GCA_000008085-CALJACFG_05590	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05590	0.072	124	50S ribosomal protein L32e
GCA_000008085-CALJACFG_05600	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05600	0	93	hypothetical protein
GCA_000008085-CALJACFG_05610	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05610	0.078	114	hypothetical protein
GCA_000008085-CALJACFG_05620	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05620	0	51	hypothetical protein
GCA_000008085-CALJACFG_05630	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05630	0.12	75	hypothetical protein
GCA_000008085-CALJACFG_05640	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05640	0.04	147	hypothetical protein
GCA_000008085-CALJACFG_05650	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05650	0.061	404	Aspartate--tRNA(Asp) ligase
GCA_000008085-CALJACFG_05660	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05660	0.045	332	tRNA (cytosine(49)-C(5))-methyltransferase
GCA_000008085-CALJACFG_05670	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05670	0.059	287	hypothetical protein
GCA_000008085-CALJACFG_05680	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05680	0.028	249	DNA polymerase sliding clamp
GCA_000008085-CALJACFG_05690	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05690	0.071	209	hypothetical protein
GCA_000008085-CALJACFG_05700	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05700	0.062	160	Transcription elongation factor Spt5
GCA_000008085-CALJACFG_05710	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05710	0.019	103	HTH-type transcriptional regulator lrs14
GCA_000008085-CALJACFG_05720	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05720	0.071	743	Elongation factor 2
GCA_000008085-CALJACFG_05730	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05730	0.058	359	Type 2 DNA topoisomerase 6 subunit A
GCA_000008085-CALJACFG_05740	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05740	0.036	217	hypothetical protein
GCA_000008085-CALJACFG_05750	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05750	0.075	316	hypothetical protein
GCA_000008085-CALJACFG_05760	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05760	0.061	213	50S ribosomal protein L1
GCA_000008085-CALJACFG_05770	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05770	0.01	94	30S ribosomal protein S24e
GCA_000008085-CALJACFG_05780	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05780	0.07	381	Alanine--tRNA ligase
GCA_000008085-CALJACFG_05790	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05790	0.049	264	hypothetical protein
GCA_000008085-CALJACFG_05800	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_05800	0.033	179	hypothetical protein
GCA_000017945-FLGBHGLA_00010	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00010	0.079	606	putative translation initiation factor IF-2
GCA_000017945-FLGBHGLA_00020	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00020	0.085	433	D-lactate dehydrogenase (acceptor)
GCA_000017945-FLGBHGLA_00030	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00030	0.035	140	hypothetical protein
GCA_000017945-FLGBHGLA_00040	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00040	0.083	192	hypothetical protein
GCA_000017945-FLGBHGLA_00050	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00050	0.097	245	7-carboxy-7-deazaguanine synthase
GCA_000017945-FLGBHGLA_00060	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00060	0.071	126	hypothetical protein
GCA_000017945-FLGBHGLA_00070	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00070	0.074	657	Reverse gyrase
GCA_000017945-FLGBHGLA_00080	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00080	0.136	271	hypothetical protein
GCA_000017945-FLGBHGLA_00090	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00090	0.076	652	Ribonuclease J
GCA_000017945-FLGBHGLA_00100	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00100	0.027	143	hypothetical protein
GCA_000017945-FLGBHGLA_00110	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00110	0.103	174	Molybdopterin adenylyltransferase
GCA_000017945-FLGBHGLA_00120	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00120	0.09	144	Protein archease
GCA_000017945-FLGBHGLA_00130	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00130	0.084	484	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GCA_000017945-FLGBHGLA_00140	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00140	0.111	134	hypothetical protein
GCA_000017945-FLGBHGLA_00150	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00150	0.051	213	hypothetical protein
GCA_000017945-FLGBHGLA_00160	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00160	0.061	743	hypothetical protein
GCA_000017945-FLGBHGLA_00170	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00170	0.071	1017	hypothetical protein
GCA_000017945-FLGBHGLA_00180	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00180	0.079	367	3-dehydroquinate synthase
GCA_000017945-FLGBHGLA_00190	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00190	0.105	236	hypothetical protein
GCA_000017945-FLGBHGLA_00200	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00200	0.092	141	hypothetical protein
GCA_000017945-FLGBHGLA_00210	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00210	0.096	384	Putative nicotinate phosphoribosyltransferase
GCA_000017945-FLGBHGLA_00220	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00220	0.086	161	Glutamate 5-kinase
GCA_000017945-FLGBHGLA_00230	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00230	0.094	233	hypothetical protein
GCA_000017945-FLGBHGLA_00240	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00240	0.104	124	hypothetical protein
GCA_000017945-FLGBHGLA_00250	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00250	0.11	604	Tungsten-containing aldehyde ferredoxin oxidoreductase
GCA_000017945-FLGBHGLA_00260	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00260	0.028	138	hypothetical protein
GCA_000017945-FLGBHGLA_00270	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00270	0.018	110	hypothetical protein
GCA_000017945-FLGBHGLA_00280	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00280	0.037	79	hypothetical protein
GCA_000017945-FLGBHGLA_00290	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00290	0.068	102	Phosphoribosyl-ATP pyrophosphatase
GCA_000017945-FLGBHGLA_00300	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00300	0.137	197	Imidazole glycerol phosphate synthase subunit HisH
GCA_000017945-FLGBHGLA_00310	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00310	0.051	194	hypothetical protein
GCA_000017945-FLGBHGLA_00320	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00320	0.116	129	hypothetical protein
GCA_000017945-FLGBHGLA_00330	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00330	0.092	162	hypothetical protein
GCA_000017945-FLGBHGLA_00340	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00340	0.051	404	hypothetical protein
GCA_000017945-FLGBHGLA_00350	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00350	0.095	219	hypothetical protein
GCA_000017945-FLGBHGLA_00360	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00360	0.08	646	hypothetical protein
GCA_000017945-FLGBHGLA_00370	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00370	0.042	119	hypothetical protein
GCA_000017945-FLGBHGLA_00380	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00380	0.097	604	Molybdate/tungstate import ATP-binding protein WtpC
GCA_000017945-FLGBHGLA_00390	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00390	0.163	55	Chromatin protein Cren7
GCA_000017945-FLGBHGLA_00400	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00400	0.089	414	Adenosylhomocysteinase
GCA_000017945-FLGBHGLA_00410	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00410	0.101	297	Nucleoside kinase
GCA_000017945-FLGBHGLA_00420	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00420	0.135	37	hypothetical protein
GCA_000017945-FLGBHGLA_00430	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00430	0.159	220	Sulfhydrogenase 1 subunit gamma
GCA_000017945-FLGBHGLA_00440	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00440	0.095	157	Aspartate carbamoyltransferase regulatory chain
GCA_000017945-FLGBHGLA_00450	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00450	0.049	305	Aspartate carbamoyltransferase
GCA_000017945-FLGBHGLA_00460	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00460	0.069	679	hypothetical protein
GCA_000017945-FLGBHGLA_00470	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00470	0.064	140	Ribonuclease VapC9
GCA_000017945-FLGBHGLA_00480	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00480	0.063	365	Cytochrome c biogenesis protein CcsA
GCA_000017945-FLGBHGLA_00490	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00490	0.099	131	hypothetical protein
GCA_000017945-FLGBHGLA_00500	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00500	0.114	245	hypothetical protein
GCA_000017945-FLGBHGLA_00510	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00510	0.094	244	hypothetical protein
GCA_000017945-FLGBHGLA_00520	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00520	0.077	385	Ribosomal RNA large subunit methyltransferase I
GCA_000017945-FLGBHGLA_00530	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00530	0.086	288	Archaetidylinositol phosphate synthase
GCA_000017945-FLGBHGLA_00540	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00540	0.064	586	ATP-dependent DNA helicase
GCA_000017945-FLGBHGLA_00550	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00550	0.042	142	hypothetical protein
GCA_000017945-FLGBHGLA_00560	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00560	0.09	243	hypothetical protein
GCA_000017945-FLGBHGLA_00570	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00570	0.058	257	Large-conductance mechanosensitive channel MscMJLR
GCA_000017945-FLGBHGLA_00580	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00580	0.064	281	Alpha-aminoadipate--LysW ligase LysX
GCA_000017945-FLGBHGLA_00590	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00590	0.083	239	Putative FKBP-type peptidyl-prolyl cis-trans isomerase
GCA_000017945-FLGBHGLA_00600	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00600	0.057	174	hypothetical protein
GCA_000017945-FLGBHGLA_00610	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00610	0.098	223	hypothetical protein
GCA_000017945-FLGBHGLA_00620	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00620	0.065	441	DNA primase DnaG
GCA_000017945-FLGBHGLA_00630	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00630	0.059	786	DNA polymerase
GCA_000017945-FLGBHGLA_00640	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00640	0.016	123	hypothetical protein
GCA_000017945-FLGBHGLA_00650	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00650	0.051	213	hypothetical protein
GCA_000017945-FLGBHGLA_00660	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00660	0.037	106	30S ribosomal protein S10
GCA_000017945-FLGBHGLA_00670	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00670	0.093	352	Nitric oxide reductase FlRd-NAD(+) reductase
GCA_000017945-FLGBHGLA_00680	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00680	0.095	326	tRNA (cytosine(48)-C(5))-methyltransferase
GCA_000017945-FLGBHGLA_00690	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00690	0.104	250	hypothetical protein
GCA_000017945-FLGBHGLA_00700	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00700	0.125	240	hypothetical protein
GCA_000017945-FLGBHGLA_00710	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00710	0.064	433	putative NOP5 family protein
GCA_000017945-FLGBHGLA_00720	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00720	0.086	230	hypothetical protein
GCA_000017945-FLGBHGLA_00730	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00730	0.097	307	hypothetical protein
GCA_000017945-FLGBHGLA_00740	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00740	0.056	355	hypothetical protein
GCA_000017945-FLGBHGLA_00750	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00750	0.063	266	hypothetical protein
GCA_000017945-FLGBHGLA_00760	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00760	0.048	125	hypothetical protein
GCA_000017945-FLGBHGLA_00770	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00770	0.049	61	hypothetical protein
GCA_000017945-FLGBHGLA_00780	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00780	0.08	637	Glutamyl-tRNA(Gln) amidotransferase subunit E
GCA_000017945-FLGBHGLA_00790	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00790	0.078	356	DNA primase large subunit PriL
GCA_000017945-FLGBHGLA_00800	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00800	0.083	227	hypothetical protein
GCA_000017945-FLGBHGLA_00810	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00810	0.118	118	HTH-type transcriptional activator RhaS
GCA_000017945-FLGBHGLA_00820	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00820	0.05	1392	hypothetical protein
GCA_000017945-FLGBHGLA_00830	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00830	0.081	172	hypothetical protein
GCA_000017945-FLGBHGLA_00840	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00840	0.128	70	Transcription elongation factor Spt4
GCA_000017945-FLGBHGLA_00850	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00850	0.107	177	DNA-directed RNA polymerase subunit E
GCA_000017945-FLGBHGLA_00860	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00860	0.135	296	Succinate--CoA ligase [ADP-forming] subunit alpha
GCA_000017945-FLGBHGLA_00870	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00870	0.087	376	Acetate--CoA ligase [ADP-forming] II
GCA_000017945-FLGBHGLA_00880	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00880	0.074	148	Prefoldin subunit alpha
GCA_000017945-FLGBHGLA_00890	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00890	0.1	70	hypothetical protein
GCA_000017945-FLGBHGLA_00900	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00900	0.116	248	Uroporphyrinogen-III C-methyltransferase
GCA_000017945-FLGBHGLA_00910	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00910	0.064	234	hypothetical protein
GCA_000017945-FLGBHGLA_00920	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00920	0.134	52	hypothetical protein
GCA_000017945-FLGBHGLA_00930	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00930	0.078	204	hypothetical protein
GCA_000017945-FLGBHGLA_00940	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00940	0.041	215	hypothetical protein
GCA_000017945-FLGBHGLA_00950	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00950	0.089	134	hypothetical protein
GCA_000017945-FLGBHGLA_00960	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00960	0.049	102	hypothetical protein
GCA_000017945-FLGBHGLA_00970	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00970	0.077	558	Thermosome subunit alpha
GCA_000017945-FLGBHGLA_00980	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00980	0.092	271	hypothetical protein
GCA_000017945-FLGBHGLA_00990	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_00990	0.087	354	hypothetical protein
GCA_000017945-FLGBHGLA_01000	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01000	0.051	137	hypothetical protein
GCA_000017945-FLGBHGLA_01010	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01010	0.09	341	Xaa-Pro dipeptidase
GCA_000017945-FLGBHGLA_01020	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01020	0.039	178	Cell division protein B2
GCA_000017945-FLGBHGLA_01030	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01030	0.125	351	Hdr-like menaquinol oxidoreductase iron-sulfur subunit 2
GCA_000017945-FLGBHGLA_01040	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01040	0.115	69	30S ribosomal protein S27e
GCA_000017945-FLGBHGLA_01050	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01050	0.091	439	Phosphomethylpyrimidine synthase
GCA_000017945-FLGBHGLA_01060	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01060	0.072	374	hypothetical protein
GCA_000017945-FLGBHGLA_01070	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01070	0.055	252	Trehalose/maltose import ATP-binding protein MalK
GCA_000017945-FLGBHGLA_01080	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01080	0.089	279	hypothetical protein
GCA_000017945-FLGBHGLA_01090	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_01090	0.084	307	hypothetical protein
