target name	accession	query name	accession2	E-value_full_sequence	score_full_sequence	bias_full_sequence	E-value_best_first_domain	score_best_first_domain	bias_best_first_domain	exp	reg	clu	ov	env	dom	rep	inc	Description_target
GCA_000017945-FLGBHGLA_01760	-	Alba	PF01918.20	1.7e-22	76.0	0.2	2.2e-22	75.7	0.2	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05190	-	Radical_SAM	PF04055.20	5.2e-22	75.9	0.7	1.7e-21	74.3	0.0	2.1	3	0	0	3	3	3	1	-
GCA_000008085-CALJACFG_05530	-	SBDS_C	PF09377.9	2.8e-22	75.9	1.0	2.8e-22	75.9	1.0	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_07560	-	AA_kinase	PF00696.27	4.1e-22	75.9	0.0	8.6e-21	71.6	0.0	2.0	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_01660	-	PBP	PF01161.19	4.8e-22	75.7	0.1	6e-22	75.3	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06110	-	Ribosomal_S3_C	PF00189.19	3.8e-22	75.6	2.5	7.7e-22	74.6	2.5	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02250	-	ATP-synt_C	PF00137.20	3.6e-22	75.5	9.0	4.1e-22	75.3	9.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02830	-	DHquinase_I	PF01487.14	9.5e-22	75.3	0.0	1.1e-21	75.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07900	-	EIF_2_alpha	PF07541.11	4.9e-22	75.2	0.1	2.3e-21	73.0	0.0	2.0	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_12000	-	RNA_pol_RpbG	PF16992.4	5e-22	75.2	1.0	5.6e-22	75.0	1.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05330	-	DEAD	PF00270.28	6.7e-22	75.0	0.0	3.6e-21	72.6	0.0	2.1	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_01040	-	Ribosomal_S27e	PF01667.16	3.4e-22	74.9	0.2	3.9e-22	74.7	0.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01910	-	Fer4_13	PF13370.5	6.2e-22	74.9	5.2	7.3e-22	74.7	5.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08410	-	Glyco_tranf_2_3	PF13641.5	1e-21	74.9	0.0	3.1e-21	73.3	0.0	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03910	-	ATP-grasp_5	PF13549.5	7.4e-22	74.8	0.1	1.9e-21	73.5	0.1	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06600	-	GMP_synt_C	PF00958.21	4.9e-22	74.8	1.1	1.9e-18	63.3	0.4	3.0	1	1	2	3	3	3	2	-
GCA_000017945-FLGBHGLA_14050	-	OMPdecase	PF00215.23	9.1e-22	74.7	0.0	1.2e-21	74.3	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00820	-	AP_endonuc_2	PF01261.23	9.4e-22	74.4	0.0	1.9e-21	73.4	0.0	1.5	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05770	-	Ribosomal_S24e	PF01282.18	7.2e-22	74.2	0.5	9e-22	73.9	0.5	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13400	-	Rep_fac_C	PF08542.10	1.5e-21	73.5	0.3	6.1e-21	71.6	0.0	2.2	3	0	0	3	3	3	1	-
GCA_000017945-FLGBHGLA_03480	-	Inositol_P	PF00459.24	2.5e-21	73.3	0.0	4.1e-21	72.6	0.0	1.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06120	-	Ribosomal_L29	PF00831.22	1.3e-21	73.3	5.4	1.7e-21	72.9	5.4	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02480	-	Ribosomal_L7Ae	PF01248.25	1.8e-21	72.7	0.2	2e-21	72.5	0.2	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01010	-	Ribosomal_L5	PF00281.18	2.9e-21	72.5	0.1	5.2e-21	71.7	0.1	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12870	-	Aconitase_C	PF00694.18	5.7e-21	72.2	0.0	7.6e-21	71.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00730	-	Metallophos	PF00149.27	9.8e-21	72.1	0.0	1.3e-20	71.7	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13120	-	UPF0179	PF03684.12	5e-21	72.0	0.4	7.1e-21	71.5	0.4	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06030	-	TGS	PF02824.20	3.8e-21	71.9	0.0	1e-20	70.5	0.0	1.8	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10840	-	TP6A_N	PF04406.13	4e-21	71.7	0.2	6.5e-21	71.1	0.2	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11640	-	Cytochrome_cB	PF11783.7	7.8e-21	71.7	0.8	7.8e-21	71.7	0.8	4.4	4	1	0	4	4	4	1	-
GCA_000008085-CALJACFG_03850	-	ResIII	PF04851.14	8.8e-21	71.6	0.5	5e-20	69.1	0.1	2.2	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_02560	-	eRF1_1	PF03463.14	6.8e-21	71.6	0.2	1.3e-20	70.6	0.0	1.5	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_09280	-	Pyr_redox_2	PF07992.13	7.1e-21	71.6	0.1	2.1e-12	43.8	0.1	2.3	2	1	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_01450	-	ResIII	PF04851.14	1e-20	71.4	0.0	2.5e-20	70.1	0.0	1.7	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_00630	-	Glycos_transf_4	PF00953.20	1e-20	71.3	24.4	5e-20	69.0	19.3	2.9	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_04150	-	GATase_6	PF13522.5	9.9e-21	71.3	0.0	1.5e-20	70.7	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12420	-	Peripla_BP_2	PF01497.17	9.9e-21	71.3	0.0	1.2e-20	71.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00260	-	Pyr_redox_2	PF07992.13	9.7e-21	71.2	0.1	1.9e-12	44.0	0.0	2.4	2	1	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_10600	-	Laminin_G_3	PF13385.5	1.1e-20	71.2	0.0	2.3e-20	70.3	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04130	-	HhH-GPD	PF00730.24	1.1e-20	71.1	0.1	1.5e-20	70.7	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04580	-	SecD_SecF	PF02355.15	8.6e-21	71.1	13.1	2.2e-20	69.8	13.1	1.6	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00810	-	Cupin_2	PF07883.10	5.5e-21	71.1	0.6	8.7e-21	70.4	0.6	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05710	-	Acetyltransf_1	PF00583.24	1e-20	71.1	0.0	1.2e-20	70.8	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13140	-	Ribosomal_L27A	PF00828.18	1.6e-20	71.0	1.4	2.6e-20	70.3	1.4	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05550	-	DUF371	PF04027.12	1.2e-20	70.8	0.3	1e-19	67.8	0.3	1.9	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_03930	-	TFIIS_C	PF01096.17	7.7e-21	70.7	6.7	3.5e-20	68.6	2.1	2.2	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_02840	-	Methyltransf_11	PF08241.11	1.4e-20	70.7	0.0	1.8e-20	70.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12320	-	Methyltransf_25	PF13649.5	1.6e-20	70.6	0.0	3.1e-20	69.7	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01760	-	Rep_fac_C	PF08542.10	1.5e-20	70.3	1.9	2e-20	69.9	0.1	2.1	3	0	0	3	3	3	1	-
GCA_000017945-FLGBHGLA_10080	-	LSM	PF01423.21	9.4e-21	70.3	0.1	1.1e-20	70.1	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05010	-	Ribosomal_S4e	PF00900.19	1.1e-20	70.2	1.4	1.1e-20	70.2	1.4	1.5	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_03150	-	AIRS_C	PF02769.21	2.5e-20	70.1	1.1	3.5e-20	69.7	0.1	1.7	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_02000	-	Radical_SAM	PF04055.20	3.6e-20	69.9	0.4	8.4e-20	68.7	0.1	1.7	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_12920	-	TatD_DNase	PF01026.20	2.4e-20	69.9	0.0	3e-20	69.6	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04600	-	DUF123	PF01986.15	2.4e-20	69.8	0.0	2.9e-20	69.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07930	-	SRP19	PF01922.16	3.3e-20	69.8	0.0	4.2e-20	69.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08670	-	DUF2795	PF11387.7	1.9e-20	69.8	0.0	3.5e-10	36.9	0.0	2.5	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_12060	-	Lactamase_B_2	PF12706.6	2.5e-20	69.8	0.0	3.4e-20	69.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12680	-	FeoA	PF04023.13	2.1e-20	69.7	0.4	2.3e-20	69.6	0.4	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03170	-	HGTP_anticodon	PF03129.19	2.3e-20	69.6	2.2	5e-20	68.5	0.8	2.3	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_02130	-	PUA	PF01472.19	2.2e-20	69.4	0.0	3.2e-20	68.9	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09000	-	NTP_transferase	PF00483.22	4.4e-20	69.3	0.0	5.8e-20	68.8	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13010	-	Peptidase_M50	PF02163.21	3.5e-20	69.2	2.1	6.1e-18	61.9	2.1	2.6	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02240	-	DUF87	PF01935.16	6.6e-20	69.1	0.0	1e-19	68.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12140	-	Spt5-NGN	PF03439.12	2.8e-20	69.0	0.3	7.6e-20	67.6	0.0	1.8	2	1	1	3	3	3	1	-
GCA_000017945-FLGBHGLA_02090	-	Transglut_core	PF01841.18	5.3e-20	68.9	0.2	1e-19	68.0	0.2	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04720	-	Radical_SAM	PF04055.20	7.6e-20	68.9	0.0	1e-19	68.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05700	-	Spt5-NGN	PF03439.12	3.2e-20	68.8	0.5	3.2e-20	68.8	0.5	1.8	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_02630	-	SMC_N	PF02463.18	5.5e-20	68.7	7.9	5.4e-11	39.3	3.2	2.5	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_04650	-	Ribosomal_60s	PF00428.18	5.5e-20	68.7	22.4	6.8e-20	68.5	22.4	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06280	-	PhoU	PF01895.18	5e-20	68.7	8.0	3.4e-12	43.6	0.5	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_05240	-	EF1_GNE	PF00736.18	4.5e-20	68.6	0.4	5e-20	68.5	0.4	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05300	-	DUF814	PF05670.12	4.8e-20	68.4	0.0	1.4e-19	66.9	0.0	1.8	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05790	-	Cas_Cas4	PF01930.16	9.1e-20	68.3	1.7	9.4e-16	55.3	0.7	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_07730	-	Methyltransf_25	PF13649.5	8.4e-20	68.3	0.0	1.3e-19	67.6	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05730	-	TP6A_N	PF04406.13	5.3e-20	68.2	0.2	9.1e-20	67.4	0.2	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08130	-	SIS	PF01380.21	6.8e-20	68.2	0.0	1.6e-19	67.0	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00970	-	Ribosomal_L10	PF00466.19	6.5e-20	68.1	4.3	1.2e-19	67.3	3.6	1.7	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_03080	-	Aconitase_C	PF00694.18	1e-19	68.1	0.0	1.5e-19	67.6	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09780	-	FeS_assembly_P	PF01883.18	6.5e-20	68.1	0.2	8.2e-20	67.8	0.2	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01290	-	Lactamase_B_2	PF12706.6	9.2e-20	68.0	0.0	1.2e-19	67.6	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04880	-	Lactamase_B	PF00753.26	1.6e-19	67.6	0.0	2.4e-19	67.0	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08290	-	FMN_dh	PF01070.17	1.2e-19	67.5	1.9	6.1e-16	55.3	0.6	2.1	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_08710	-	PurS	PF02700.13	1.1e-19	67.3	0.3	1.4e-19	67.0	0.3	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09610	-	Flavoprotein	PF02441.18	1.8e-19	67.0	0.1	2.4e-19	66.6	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01830	-	Ribosomal_S27	PF01599.18	1.5e-19	66.9	6.0	1.9e-19	66.5	6.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03080	-	Ribosomal_L34e	PF01199.17	1.7e-19	66.9	3.5	2.1e-19	66.6	3.5	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04490	-	Pkinase	PF00069.24	2e-19	66.9	0.0	3.2e-19	66.2	0.0	1.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06820	-	P5CR_dimer	PF14748.5	1.9e-19	66.8	0.0	3.4e-19	66.0	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13360	-	Cdc6_C	PF09079.10	1.6e-19	66.7	0.0	1.4e-18	63.6	0.0	2.3	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_03150	-	Ribosomal_L35Ae	PF01247.17	2.4e-19	66.3	1.1	3.3e-19	65.9	1.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07910	-	AAA_17	PF13207.5	4.1e-19	66.3	0.1	6.2e-19	65.7	0.1	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01240	-	AAA_18	PF13238.5	4.8e-19	66.1	0.0	1.8e-18	64.3	0.0	1.8	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02080	-	Ribosomal_60s	PF00428.18	3.7e-19	66.1	15.0	4.3e-19	65.9	15.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03070	-	ACT_6	PF13740.5	2.3e-19	66.1	0.7	2.7e-19	65.9	0.7	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11880	-	RVT_3	PF13456.5	3.1e-19	66.0	0.0	3.8e-19	65.7	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05260	-	CorA	PF01544.17	6.1e-19	65.3	9.1	2.6e-18	63.3	9.1	1.7	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_03790	-	Alba	PF01918.20	4.5e-19	65.0	0.1	6.4e-19	64.6	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00290	-	PRA-PH	PF01503.16	7.3e-19	65.0	0.0	8.1e-19	64.8	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01160	-	ThiF	PF00899.20	7.4e-19	65.0	0.0	3.5e-17	59.5	0.0	2.0	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02890	-	Ribosomal_L39	PF00832.19	4e-19	65.0	15.1	4.5e-19	64.8	15.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09590	-	RNA_pol_Rpo13	PF12136.7	5.7e-19	64.8	3.5	1e-18	64.0	3.5	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13040	-	Methyltrans_SAM	PF10672.8	8.1e-19	64.8	0.0	1e-18	64.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00170	-	CRISPR_Cas2	PF09827.8	7.4e-19	64.7	2.0	9.6e-19	64.4	2.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06990	-	eIF-1a	PF01176.18	5.7e-19	64.7	0.5	7.9e-19	64.2	0.5	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08530	-	Radical_SAM	PF04055.20	1.4e-18	64.7	0.0	3.6e-18	63.4	0.0	1.7	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01190	-	RNA_binding	PF01877.16	1.1e-18	64.6	2.4	1.4e-18	64.2	2.4	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02740	-	Ribosomal_S24e	PF01282.18	7e-19	64.6	0.1	8.6e-19	64.3	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04200	-	EIF_2_alpha	PF07541.11	1e-18	64.5	3.0	1.5e-18	64.0	2.2	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05600	-	Oxidored_q6	PF01058.21	9.4e-19	64.5	0.0	1.3e-18	64.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13970	-	MMPL	PF03176.14	9.5e-19	64.4	29.1	3.6e-12	42.8	6.9	2.4	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_00850	-	SHS2_Rpb7-N	PF03876.16	1.1e-18	64.3	0.0	1.9e-18	63.6	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01640	-	ASCH	PF04266.13	1.6e-18	64.2	0.1	2.5e-18	63.6	0.1	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03400	-	AsnC_trans_reg	PF01037.20	1.1e-18	63.9	0.1	1.3e-18	63.7	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01830	-	S4	PF01479.24	9.2e-19	63.9	0.2	2.3e-18	62.6	0.2	1.7	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10770	-	MMR_HSR1	PF01926.22	1.5e-18	63.9	0.0	2.6e-18	63.2	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01370	-	UPF0051	PF01458.16	2e-18	63.8	1.4	3.4e-18	63.1	1.4	1.4	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_03860	-	SHS2_Rpb7-N	PF03876.16	1.6e-18	63.8	0.0	5.5e-18	62.1	0.0	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_05100	-	Pribosyltran	PF00156.26	1.5e-18	63.8	0.1	2.5e-18	63.0	0.1	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05000	-	Thg1	PF04446.11	2.3e-18	63.4	0.0	3.7e-18	62.8	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08950	-	Radical_SAM	PF04055.20	4e-18	63.3	0.1	7.3e-18	62.5	0.1	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05510	-	Peptidase_S8	PF00082.21	3e-18	63.0	0.0	7.2e-18	61.8	0.0	1.6	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10700	-	DUF357	PF04010.12	2.4e-18	63.0	0.4	4.2e-18	62.2	0.4	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03480	-	PseudoU_synth_1	PF01416.19	4.5e-18	62.7	0.0	6.4e-18	62.2	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00520	-	Methyltrans_SAM	PF10672.8	3.6e-18	62.7	0.0	4.7e-18	62.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07270	-	Pribosyltran	PF00156.26	3.3e-18	62.7	0.0	4.5e-18	62.2	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02900	-	Ribosomal_L31e	PF01198.18	3.4e-18	62.6	0.0	4.3e-18	62.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02760	-	T2SSF	PF00482.22	4.3e-18	62.4	0.0	4.3e-18	62.4	0.0	2.3	3	0	0	3	3	3	1	-
GCA_000008085-CALJACFG_04030	-	Prefoldin	PF02996.16	4.3e-18	62.3	7.6	5.1e-18	62.1	7.6	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02560	-	S4	PF01479.24	3.4e-18	62.1	0.1	5.6e-18	61.4	0.1	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03540	-	Pribosyltran	PF00156.26	5.5e-18	61.9	0.1	7.6e-18	61.5	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01580	-	LSM	PF01423.21	4.2e-18	61.8	0.0	5e-18	61.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04010	-	Na_H_Exchanger	PF00999.20	5.6e-18	61.8	32.9	8.2e-18	61.3	32.9	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05540	-	CbiX	PF01903.16	7.5e-18	61.8	0.0	8.8e-18	61.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09130	-	Ion_trans_2	PF07885.15	5.1e-18	61.8	5.7	1.2e-17	60.7	5.7	1.6	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09840	-	Multi-haem_cyto	PF13447.5	6.6e-18	61.8	16.6	8.3e-15	51.7	2.1	4.1	3	1	1	4	4	4	3	-
GCA_000017945-FLGBHGLA_02760	-	Amidohydro_1	PF01979.19	9.3e-18	61.6	0.0	2.9e-17	60.0	0.0	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09870	-	RNA_binding	PF01877.16	9e-18	61.6	0.0	2e-17	60.6	0.0	1.6	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_00050	-	DNA_binding_1	PF01035.19	7.8e-18	61.4	0.0	1.1e-17	60.9	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14110	-	TetR_N	PF00440.22	5.7e-18	61.4	0.0	9.1e-18	60.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14860	-	MobB	PF03205.13	9.4e-18	61.4	0.2	1.2e-17	61.1	0.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02750	-	Ribosomal_S17e	PF00833.17	1e-17	61.3	0.9	1.2e-17	61.1	0.9	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11180	-	Radical_SAM	PF04055.20	1.7e-17	61.3	0.1	2.6e-17	60.7	0.1	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00070	-	Ribosomal_L37e	PF01907.18	9.8e-18	61.1	16.6	1.2e-17	60.8	16.6	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04860	-	PBP_like_2	PF12849.6	1.5e-17	61.1	0.0	2e-17	60.7	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00120	-	Glyco_trans_1_4	PF13692.5	1.8e-17	61.0	0.0	3.1e-17	60.2	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06510	-	ADH_zinc_N	PF00107.25	1.2e-17	61.0	0.0	4.2e-17	59.2	0.0	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_00750	-	DUF2079	PF09852.8	1.2e-17	60.9	18.3	1.5e-17	60.5	18.3	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05240	-	Laminin_G_3	PF13385.5	1.8e-17	60.8	1.5	3.5e-17	59.9	0.9	1.8	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_06170	-	Amidohydro_1	PF01979.19	1.7e-17	60.7	0.0	6.4e-17	58.8	0.0	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09880	-	Radical_SAM	PF04055.20	3.2e-17	60.4	0.0	1.4e-16	58.2	0.0	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_11680	-	CRISPR_Cas2	PF09827.8	1.8e-17	60.3	0.8	2e-17	60.2	0.8	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07810	-	Cytidylate_kin2	PF13189.5	3.2e-17	60.2	0.2	1.4e-14	51.6	0.2	2.0	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02090	-	Ribosomal_L22	PF00237.18	2.3e-17	60.1	0.2	3.2e-17	59.7	0.2	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11400	-	Radical_SAM	PF04055.20	3.8e-17	60.1	0.0	8.5e-17	59.0	0.0	1.6	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_06220	-	Fer4	PF00037.26	1.1e-17	60.0	40.7	8.2e-08	28.8	3.0	5.6	6	0	0	6	6	6	4	-
GCA_000017945-FLGBHGLA_07080	-	ASCH	PF04266.13	3.2e-17	60.0	0.1	5.9e-17	59.2	0.1	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08370	-	Fer4_7	PF12838.6	2.8e-17	60.0	33.8	2e-10	38.1	12.4	2.0	1	1	2	3	3	3	3	-
GCA_000017945-FLGBHGLA_12150	-	Ribosomal_L11_N	PF03946.13	1.6e-17	60.0	0.4	3.3e-17	59.0	0.4	1.6	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00590	-	FKBP_C	PF00254.27	2.7e-17	59.9	0.1	6.9e-17	58.5	0.1	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03180	-	Cytochrom_C_asm	PF01578.19	3.6e-17	59.8	19.1	3.6e-17	59.8	19.1	5.1	3	1	1	4	4	4	1	-
