GCA_000008085-CALJACFG_05650	IPR012340; IPR004364; IPR006195; IPR004523; IPR004365; IPR002312	Nucleic acid-binding, OB-fold; Aminoacyl-tRNA synthetase, class II (D/K/N); Aminoacyl-tRNA synthetase, class II; Aspartate-tRNA synthetase, type 2; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type; Aspartyl/Asparaginyl-tRNA synthetase, class IIb	PF00152; PF01336	tRNA synthetases class II (D, K and N); OB-fold nucleic acid binding domain	GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000166|GO:0004815|GO:0005524|GO:0005737|GO:0006422; GO:0003676; GO:0000166|GO:0004815|GO:0005524|GO:0005737|GO:0006422; GO:0000166|GO:0004815|GO:0005524|GO:0005737|GO:0006422; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000166|GO:0004812|GO:0005524|GO:0006418	-
GCA_000008085-CALJACFG_05660	IPR023267; IPR001678; IPR018314; IPR011023; IPR029063; IPR031341	RNA (C5-cytosine) methyltransferase; SAM-dependent methyltransferase RsmB/NOP2-type; Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p, conserved site; Nop2p; S-adenosyl-L-methionine-dependent methyltransferase; Ribosomal RNA small subunit methyltransferase F, N-terminal	PF01189; PF17125	16S rRNA methyltransferase RsmB/F; N-terminal domain of 16S rRNA methyltransferase RsmF	GO:0008168; GO:0008168; GO:0003723|GO:0008168; GO:0003723|GO:0006364|GO:0008757	-
GCA_000008085-CALJACFG_05670	IPR000286; IPR023696; IPR023801; IPR037138	Histone deacetylase family; Ureohydrolase domain superfamily; Histone deacetylase domain; Histone deacetylase domain superfamily	PF00850	Histone deacetylase domain	-	-
GCA_000008085-CALJACFG_05680	IPR000730; IPR022649; IPR022648	Proliferating cell nuclear antigen, PCNA; Proliferating cell nuclear antigen, PCNA, C-terminal; Proliferating cell nuclear antigen, PCNA, N-terminal	PF02747; PF00705	Proliferating cell nuclear antigen, C-terminal domain; Proliferating cell nuclear antigen, N-terminal domain	GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275; GO:0003677|GO:0006275	-
GCA_000008085-CALJACFG_05690	-	-	-	-	-	-
GCA_000008085-CALJACFG_05700	IPR011590; IPR039659; IPR005100; IPR006645; IPR005825; IPR036735; IPR005824; IPR008991; IPR014722	Transcription elongation factor Spt5, archaeal; Transcription elongation factor SPT5; NGN domain; NusG, N-terminal; Ribosomal protein L24/L26, conserved site; NusG, N-terminal domain superfamily; KOW; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2	PF03439; PF00467	Early transcription elongation factor of RNA pol II, NGN section; KOW motif	GO:0003746; GO:0006357|GO:0032784; GO:0003746; GO:0006355; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0006355	-
GCA_000008085-CALJACFG_05710	IPR011991; IPR036388; IPR036390; IPR002831	ArsR-like helix-turn-helix domain; Winged helix-like DNA-binding domain superfamily; Winged helix DNA-binding domain superfamily; Transcription regulator TrmB, N-terminal	PF01978	Sugar-specific transcriptional regulator TrmB	-	-
GCA_000008085-CALJACFG_05720	IPR035647; IPR004543; IPR000795; IPR005225; IPR000640; IPR005517; IPR020568; IPR014721; IPR004161; IPR009000; IPR027417	EF-G domain III/V-like; Translation elongation factor EFG/EF2, archaeal; Transcription factor, GTP-binding domain; Small GTP-binding protein domain; Elongation factor EFG, domain V-like; Translation elongation factor EFG/EF2, domain IV; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain superfamily; P-loop containing nucleoside triphosphate hydrolase	PF00009; PF00679; PF03144; PF14492; PF03764	Elongation factor Tu GTP binding domain; Elongation factor G C-terminus; Elongation factor Tu domain 2; Elongation Factor G, domain II; Elongation factor G, domain IV	GO:0003746|GO:0005525|GO:0005737|GO:0006414; GO:0003746|GO:0005525|GO:0005737|GO:0006414; GO:0003924|GO:0005525; GO:0005525; GO:0003924|GO:0005525; GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0005525; GO:0005525	-
GCA_000008085-CALJACFG_05730	IPR002815; IPR024465; IPR004085; IPR013049; IPR034136; IPR036388; IPR036078	Spo11/DNA topoisomerase VI subunit A; Domain of unknown function DUF2399; DNA topoisomerase VI, subunit A; Spo11/DNA topoisomerase VI, subunit A, N-terminal; Topoisomerase 6 subunit A/Spo11, TOPRIM domain; Winged helix-like DNA-binding domain superfamily; Spo11/DNA topoisomerase VI subunit A superfamily	PF09664; PF04406	Protein of unknown function C-terminus (DUF2399); Type IIB DNA topoisomerase	GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0000737|GO:0003677|GO:0005694; GO:0003677|GO:0003824|GO:0005524|GO:0005694|GO:0006259; GO:0000737|GO:0003677|GO:0005694; GO:0003677|GO:0003918|GO:0005694|GO:0006265	-
GCA_000008085-CALJACFG_05740	IPR025981	Ribosomal RNA aminoglycoside-resistance methyltransferase	PF07091	Ribosomal RNA methyltransferase (FmrO)	-	-
GCA_000008085-CALJACFG_05750	IPR008915; IPR001193	Peptidase M50; Membrane-bound transcription factor site-2 protease	PF02163	Peptidase family M50	GO:0004222|GO:0006508; GO:0004222|GO:0006508|GO:0016020; GO:0004222|GO:0006508|GO:0016020; GO:0004222|GO:0006508|GO:0016020; GO:0004222|GO:0006508|GO:0016020	-
GCA_000008085-CALJACFG_05760	IPR023674; IPR028364; IPR023669; IPR002143; IPR016095	Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein; Ribosomal protein L1, archaea; Ribosomal protein L1; Ribosomal protein L1, 3-layer alpha/beta-sandwich	PF00687	Ribosomal protein L1p/L10e family	GO:0003723|GO:0003735|GO:0006412|GO:0015934; GO:0003723|GO:0003735|GO:0006412|GO:0015934	-
GCA_000008085-CALJACFG_05770	IPR001976; IPR012678; IPR018098; IPR012677	Ribosomal protein S24e; Ribosomal protein L23/L15e core domain superfamily; Ribosomal S24e conserved site; Nucleotide-binding alpha-beta plait domain superfamily	PF01282	Ribosomal protein S24e	GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412	-
GCA_000008085-CALJACFG_05780	IPR018165; IPR018162; IPR018164; IPR002318	Alanyl-tRNA synthetase, class IIc, core domain; Alanine-tRNA ligase, class IIc, anti-codon-binding domain superfamily; Alanyl-tRNA synthetase, class IIc, N-terminal; Alanine-tRNA ligase, class IIc	PF01411	tRNA synthetases class II (A)	GO:0003676|GO:0004813|GO:0005524|GO:0006419; GO:0000166|GO:0004813|GO:0005524|GO:0005737|GO:0006419; GO:0000166|GO:0004813|GO:0005524|GO:0006419; GO:0000166|GO:0005737; GO:0000166|GO:0005737; GO:0000166|GO:0005737; GO:0000166|GO:0005737; GO:0000166|GO:0005737	-
GCA_000008085-CALJACFG_05790	IPR011604; IPR013343; IPR038726	Exonuclease, phage-type/RecB, C-terminal; CRISPR-associated protein Cas4; PD-(D/E)XK endonuclease-like domain, AddAB-type	PF12705	PD-(D/E)XK nuclease superfamily	-	-
GCA_000008085-CALJACFG_05800	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00010	IPR029459; IPR000795; IPR004544; IPR036925; IPR015760; IPR023115; IPR004161; IPR027417; IPR009000; IPR005225	Elongation factor Tu-type domain; Transcription factor, GTP-binding domain; Translation initiation factor aIF-2, archaea; Translation initiation factor IF-2, domain 3 superfamily; Translation initiation factor IF- 2; Translation initiation factor IF- 2, domain 3; Translation elongation factor EFTu-like, domain 2; P-loop containing nucleoside triphosphate hydrolase; Translation protein, beta-barrel domain superfamily; Small GTP-binding protein domain	PF14578; PF00009; PF11987; PF03144	Elongation factor Tu domain 4; Elongation factor Tu GTP binding domain; Translation-initiation factor 2; Elongation factor Tu domain 2	GO:0003924|GO:0005525; GO:0003743|GO:0005525|GO:0005622|GO:0006413; GO:0003743|GO:0005525|GO:0005622|GO:0006413; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0003924|GO:0005525; GO:0005525; GO:0005525	-
GCA_000017945-FLGBHGLA_00020	IPR004113; IPR016164; IPR016171; IPR016166; IPR036318; IPR006094	FAD-linked oxidase, C-terminal; FAD-linked oxidase-like, C-terminal; Vanillyl-alcohol oxidase, C-terminal subdomain 2; FAD-binding domain, PCMH-type; FAD-binding, type PCMH-like superfamily; FAD linked oxidase, N-terminal	PF02913; PF01565	FAD linked oxidases, C-terminal domain; FAD binding domain	GO:0003824|GO:0050660; GO:0003824|GO:0050660; GO:0071949; GO:0050660; GO:0016491|GO:0050660|GO:0055114	-
GCA_000017945-FLGBHGLA_00030	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00040	IPR006677; IPR036167; IPR011856	tRNA intron endonuclease, catalytic domain-like; tRNA intron endonuclease, catalytic domain-like superfamily; tRNA endonuclease-like domain superfamily	PF01974	tRNA intron endonuclease, catalytic C-terminal domain	GO:0000213|GO:0006388; GO:0000213|GO:0006388; GO:0003676|GO:0004518	-
GCA_000017945-FLGBHGLA_00050	IPR007197; IPR013785; IPR034395	Radical SAM; Aldolase-type TIM barrel; SPASM/twitch domain-containing	PF04055; PF13353	Radical SAM superfamily; 4Fe-4S single cluster domain	GO:0003824|GO:0051536; GO:0003824; GO:0003824|GO:0051536	-
GCA_000017945-FLGBHGLA_00060	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00070	IPR023406; IPR003602; IPR013497; IPR003601; IPR000380; IPR013824; IPR028612; IPR006171; IPR023405; IPR013826; IPR013825; IPR005739	DNA topoisomerase, type IA, active site; DNA topoisomerase, type IA, DNA-binding domain; DNA topoisomerase, type IA, central; DNA topoisomerase, type IA, domain 2; DNA topoisomerase, type IA; DNA topoisomerase, type IA, central region, subdomain 1; DNA topoisomerase I, type IA; TOPRIM  domain; DNA topoisomerase, type IA, core domain; DNA topoisomerase, type IA, central region, subdomain 3; DNA topoisomerase, type IA, central region, subdomain 2; DNA topoisomerase I, archeal-type	PF01751; PF01131	Toprim domain; DNA topoisomerase	GO:0003917; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003917|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265; GO:0003677|GO:0003916|GO:0006265	-
GCA_000017945-FLGBHGLA_00080	IPR015943; IPR011047	WD40/YVTN repeat-like-containing domain superfamily; Quinoprotein alcohol dehydrogenase-like superfamily	-	-	GO:0005515	-
GCA_000017945-FLGBHGLA_00090	IPR001279; IPR011108; IPR019975; IPR022712; IPR036866; IPR015946; IPR033769; IPR004087	Metallo-beta-lactamase; Zn-dependent metallo-hydrolase, RNA specificity domain; KH-domain/beta-lactamase-domain protein, archaea; Beta-Casp domain; Ribonuclease Z/Hydroxyacylglutathione hydrolase-like; K homology domain-like, alpha/beta; KH domain, archaeal; K Homology domain	PF07521; PF10996; PF16661; PF17214	Zn-dependent metallo-hydrolase RNA specificity domain; Beta-Casp domain; Metallo-beta-lactamase superfamily domain; KH domain	GO:0003676	-
GCA_000017945-FLGBHGLA_00100	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00110	IPR036425; IPR001453; IPR012245	MoaB/Mog-like domain superfamily; MoaB/Mog domain; Molybdenum cofactor biosynthesis protein MoaB	PF00994	Probable molybdopterin binding domain	GO:0006777; GO:0006777	-
GCA_000017945-FLGBHGLA_00120	IPR036820; IPR022952; IPR023572; IPR002804	Archease domain superfamily; Archease, archaea; Archease domain; Archease	PF01951	Archease protein family (MTH1598/TM1083)	-	-
GCA_000017945-FLGBHGLA_00130	IPR017959; IPR004413; IPR017958; IPR006075; IPR023168; IPR018027; IPR014746; IPR003789	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, subunit B /E; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit; Glutamyl-tRNA(Gln) amidotransferase, subunit B, conserved site; Aspartyl/Glutamyl-tRNA(Gln) amidotransferase, subunit B/E, catalytic; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B, C-terminal; Asn/Gln amidotransferase; Glutamine synthetase/guanido kinase, catalytic domain; Aspartyl/glutamyl-tRNA amidotransferase subunit B-like	PF02934; PF02637	GatB/GatE catalytic domain; GatB domain	GO:0016884; GO:0016884; GO:0016884; GO:0016874; GO:0016884; GO:0016884; GO:0003824; GO:0016884; GO:0016884	-
GCA_000017945-FLGBHGLA_00140	IPR011991; IPR001845; IPR036390; IPR036388; IPR000835	ArsR-like helix-turn-helix domain; HTH ArsR-type DNA-binding domain; Winged helix DNA-binding domain superfamily; Winged helix-like DNA-binding domain superfamily; MarR-type HTH domain	PF01022	Bacterial regulatory protein, arsR family	GO:0003700|GO:0006355; GO:0003700|GO:0006355	-
GCA_000017945-FLGBHGLA_00150	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00160	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00170	IPR013229; IPR008969	PEGA; Carboxypeptidase-like, regulatory domain superfamily	PF08308	PEGA domain	-	-
GCA_000017945-FLGBHGLA_00180	IPR016037; IPR030960	3-dehydroquinate synthase AroB; 3-dehydroquinate synthase domain	PF01761	3-dehydroquinate synthase	GO:0003856|GO:0005737|GO:0009073	-
GCA_000017945-FLGBHGLA_00190	IPR007374; IPR015947	ASCH domain; PUA-like superfamily	PF04266	ASCH domain	-	-
GCA_000017945-FLGBHGLA_00200	IPR001602; IPR035917	Uncharacterised protein family UPF0047; YjbQ-like superfamily	PF01894	Uncharacterised protein family UPF0047	-	-
GCA_000017945-FLGBHGLA_00210	IPR013785; IPR037128; IPR007229; IPR022412; IPR036068; IPR002638; IPR035809	Aldolase-type TIM barrel; Quinolinate phosphoribosyl transferase, N-terminal domain superfamily; Nicotinate phosphoribosyltransferase family; Quinolinate phosphoribosyl transferase, N-terminal; Nicotinate phosphoribosyltransferase-like, C-terminal; Quinolinate phosphoribosyl transferase, C-terminal; Nicotinate phosphoribosyltransferase, archaeal-type	PF02749; PF01729	Quinolinate phosphoribosyl transferase, N-terminal domain; Quinolinate phosphoribosyl transferase, C-terminal domain	GO:0003824; GO:0016763; GO:0016763; GO:0004514|GO:0009435; GO:0004514|GO:0009435	-
GCA_000017945-FLGBHGLA_00220	IPR022430; IPR036974; IPR002478; IPR015947; IPR004521; IPR016437; IPR015266	Conserved hypothetical protein CHP03684; PUA domain superfamily; PUA domain; PUA-like superfamily; Uncharacterised domain CHP00451; MCT-1/Tma20; Domain of unknown function DUF1947	PF01472; PF09183	PUA domain; Domain of unknown function (DUF1947)	GO:0003723; GO:0003723; GO:0003723; GO:0003723; GO:0003723	-
GCA_000017945-FLGBHGLA_00230	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00240	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00250	IPR013984; IPR036021; IPR013985; IPR013983; IPR036503; IPR001203	Aldehyde ferredoxin oxidoreductase, domain 2; Aldehyde ferredoxin oxidoreductase-like, C-terminal; Aldehyde ferredoxin oxidoreductase, domain 3; Aldehyde ferredoxin oxidoreductase, N-terminal; Aldehyde ferredoxin oxidoreductase, N-terminal domain superfamily; Aldehyde ferredoxin oxidoreductase, C-terminal	PF01314; PF02730	Aldehyde ferredoxin oxidoreductase, domains 2 & 3; Aldehyde ferredoxin oxidoreductase, N-terminal domain	GO:0009055|GO:0016491|GO:0016625|GO:0051536|GO:0055114; GO:0016625|GO:0051536|GO:0055114; GO:0016491|GO:0016625|GO:0051536|GO:0055114; GO:0009055|GO:0016491|GO:0016625|GO:0051536|GO:0055114; GO:0016491|GO:0016625|GO:0051536|GO:0055114	-
GCA_000017945-FLGBHGLA_00260	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00270	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00280	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00290	IPR008179; IPR021130	Phosphoribosyl-ATP pyrophosphohydrolase; Phosphoribosyl-ATP pyrophosphohydrolase-like	PF01503	Phosphoribosyl-ATP pyrophosphohydrolase	GO:0000105|GO:0004636; GO:0000105|GO:0004636; GO:0000105|GO:0004636	-
GCA_000017945-FLGBHGLA_00300	IPR017926; IPR010139; IPR029062	Glutamine amidotransferase; Imidazole glycerol phosphate synthase, subunit H; Class I glutamine amidotransferase-like	PF00117	Glutamine amidotransferase class-I	GO:0000105|GO:0005737|GO:0016763; GO:0000105|GO:0005737|GO:0016763; GO:0000105|GO:0005737|GO:0016763; GO:0000105|GO:0005737|GO:0016763; GO:0000105|GO:0005737|GO:0016763	-
GCA_000017945-FLGBHGLA_00310	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00320	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00330	IPR015947	PUA-like superfamily	-	-	-	-
GCA_000017945-FLGBHGLA_00340	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	-	-	-
GCA_000017945-FLGBHGLA_00350	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00360	IPR012833	Ribonucleoside-triphosphate reductase, anaerobic	PF13597	Anaerobic ribonucleoside-triphosphate reductase	GO:0006260|GO:0008998|GO:0016491|GO:0055114; GO:0006260|GO:0008998|GO:0016491|GO:0055114	-
GCA_000017945-FLGBHGLA_00370	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00380	IPR017871; IPR017900; IPR017896; IPR027417; IPR003593; IPR003439; IPR013283; IPR007209	ABC transporter, conserved site; 4Fe-4S ferredoxin, iron-sulphur binding, conserved site; 4Fe-4S ferredoxin-type, iron-sulphur binding domain; P-loop containing nucleoside triphosphate hydrolase; AAA+ ATPase domain; ABC transporter-like; RLI1; RNase L inhibitor RLI, possible metal-binding domain	PF00005; PF00037; PF04068	ABC transporter; 4Fe-4S binding domain; Possible Fer4-like domain in RNase L inhibitor, RLI	GO:0005524|GO:0016887; GO:0005524|GO:0016887; GO:0005524|GO:0016887; GO:0005524|GO:0016887; GO:0005524|GO:0016887; GO:0005524|GO:0016887	-
GCA_000017945-FLGBHGLA_00390	IPR020906; IPR038647	Double-stranded DNA-binding Cren7; Cren7 superfamily	PF11520	Chromatin protein Cren7	GO:0003690|GO:0005737; GO:0003690|GO:0005737	-
GCA_000017945-FLGBHGLA_00400	IPR015878; IPR036291; IPR000043; IPR020082; IPR034373	S-adenosyl-L-homocysteine hydrolase, NAD binding domain; NAD(P)-binding domain superfamily; Adenosylhomocysteinase-like; S-adenosyl-L-homocysteine hydrolase, conserved site; Adenosylhomocysteinase	PF00670; PF05221	S-adenosyl-L-homocysteine hydrolase, NAD binding domain; S-adenosyl-L-homocysteine hydrolase	GO:0004013; GO:0004013; GO:0004013|GO:0019510|GO:0051287	-
GCA_000017945-FLGBHGLA_00410	IPR029056; IPR002173; IPR011611; IPR002139	Ribokinase-like; Carbohydrate/puine kinase, PfkB, conserved site; Carbohydrate kinase PfkB; Ribokinase/fructokinase	PF00294	pfkB family carbohydrate kinase	GO:0016773; GO:0016301; GO:0016301; GO:0016301; GO:0016301	-
GCA_000017945-FLGBHGLA_00420	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_00430	IPR017938; IPR012165; IPR039261	Riboflavin synthase-like beta-barrel; Cytochrome-c3 hydrogenase, gamma subunit; Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-	-	GO:0006221|GO:0050660|GO:0051537	-
GCA_000017945-FLGBHGLA_00440	IPR036793; IPR002801; IPR020545; IPR020542; IPR036792	Aspartate carbamoyltransferase regulatory subunit, N-terminal domain superfamily; Aspartate transcarbamylase regulatory subunit; Aspartate carbamoyltransferase regulatory subunit, N-terminal; Aspartate carbamoyltransferase regulatory subunit, C-terminal; Aspartate carbamoyltransferase regulatory subunit, C-terminal domain superfamily	PF01948; PF02748	Aspartate carbamoyltransferase regulatory chain, allosteric domain; Aspartate carbamoyltransferase regulatory chain, metal binding domain	GO:0006207|GO:0009347; GO:0006207|GO:0009347; GO:0006207|GO:0009347	-
GCA_000017945-FLGBHGLA_00450	IPR006130; IPR036901; IPR002082; IPR006131; IPR006132	Aspartate/ornithine carbamoyltransferase; Aspartate/ornithine carbamoyltransferase superfamily; Aspartate carbamoyltransferase; Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain; Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding	PF00185; PF02729	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain; Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	GO:0006520|GO:0016597|GO:0016743; GO:0006520|GO:0016597|GO:0016743; GO:0006520|GO:0016597|GO:0016743; GO:0006520|GO:0016597|GO:0016743; GO:0006520|GO:0016597|GO:0016743; GO:0004070|GO:0006207; GO:0006520|GO:0016597|GO:0016743; GO:0004070|GO:0006207; GO:0004070|GO:0006207; GO:0004070|GO:0006207; GO:0004070|GO:0006207; GO:0004070|GO:0006207; GO:0004070|GO:0006207; GO:0004070|GO:0006207; GO:0006520|GO:0016597|GO:0016743; GO:0006520|GO:0016597|GO:0016743; GO:0006520|GO:0016597|GO:0016743; GO:0006520|GO:0016743; GO:0004070|GO:0006207	-
